bookName,author,email,id,authorUrl,pmUrl,bookUrl,followerCount,pageCount,viewCount,chaptersCount,lastUpdateDate,dataCollectionDate,actionPlanned
ReMagiKa,sduy8,,32381,https://www.royalroad.com/profile/98519,https://www.royalroad.com/private/send/98519,https://www.royalroad.com/fiction/32381/remagika,4,5,34,1,MAY102020,15 Jun 2020 13:52:32 GMT,PM Sent
Interstellar Civilisation System,Richard Wong,,33230,https://www.royalroad.com/profile/161449,https://www.royalroad.com/private/send/161449,https://www.royalroad.com/fiction/33230/interstellar-civilisation-system,4,3,57,1,JUNE112020,15 Jun 2020 13:52:32 GMT,
Wild Beast Academy,GoblinTear,,32972,https://www.royalroad.com/profile/167518,https://www.royalroad.com/private/send/167518,https://www.royalroad.com/fiction/32972/wild-beast-academy,4,3,59,1,JUNE022020,15 Jun 2020 13:52:32 GMT,
Master of Nothing,Lex Talionias,,32689,https://www.royalroad.com/profile/118597,https://www.royalroad.com/private/send/118597,https://www.royalroad.com/fiction/32689/master-of-nothing,4,2,46,1,MAY222020,15 Jun 2020 13:52:32 GMT,
A Lazy Demon From Another World,Corrupted_Writer,,32949,https://www.royalroad.com/profile/168217,https://www.royalroad.com/private/send/168217,https://www.royalroad.com/fiction/32949/a-lazy-demon-from-another-world,4,1,68,1,JUNE012020,15 Jun 2020 13:52:32 GMT,
Basic Grade Magic,Gulags,,33181,https://www.royalroad.com/profile/169802,https://www.royalroad.com/private/send/169802,https://www.royalroad.com/fiction/33181/basic-grade-magic,4,1,47,1,JUNE092020,15 Jun 2020 13:52:32 GMT,
Midnight Torches,Ghadareim,,30990,https://www.royalroad.com/profile/151814,https://www.royalroad.com/private/send/151814,https://www.royalroad.com/fiction/30990/midnight-torches,3,352,6057,66,JUNE132020,15 Jun 2020 13:52:32 GMT,
BOOK 3: THE REVENGE OF ASMODEUS -- [a Perth's Accidental Superheroes series],authorNorm,,32039,https://www.royalroad.com/profile/156101,https://www.royalroad.com/private/send/156101,https://www.royalroad.com/fiction/32039/book-3-the-revenge-of-asmodeus----a-perths-accidental,3,331,1040,21,MAY222020,15 Jun 2020 13:52:32 GMT,
Klaxon Overdrive Supernova,Damien Boyes,,32345,https://www.royalroad.com/profile/164889,https://www.royalroad.com/private/send/164889,https://www.royalroad.com/fiction/32345/klaxon-overdrive-supernova,3,295,2908,41,JUNE132020,15 Jun 2020 13:52:32 GMT,
The Briar Rose,Prufrock,,31850,https://www.royalroad.com/profile/161743,https://www.royalroad.com/private/send/161743,https://www.royalroad.com/fiction/31850/the-briar-rose,3,144,852,14,JUNE132020,15 Jun 2020 13:52:32 GMT,
ISOLATED TOGETHER,Odisparo,,33231,https://www.royalroad.com/profile/52116,https://www.royalroad.com/private/send/52116,https://www.royalroad.com/fiction/33231/isolated-together,4,266,582,18,JUNE132020,15 Jun 2020 13:52:32 GMT,
Elementals,Donniedrako 15,,28675,https://www.royalroad.com/profile/144070,https://www.royalroad.com/private/send/144070,https://www.royalroad.com/fiction/28675/elementals,4,250,2707,23,JUNE132020,15 Jun 2020 13:52:32 GMT,
Professor Fang,Burrunjor,,30705,https://www.royalroad.com/profile/155800,https://www.royalroad.com/private/send/155800,https://www.royalroad.com/fiction/30705/professor-fang,4,165,1510,19,JUNE132020,15 Jun 2020 13:52:32 GMT,PM Sent
The Story of Leonhardt the Usurper.,Dilakos,,31618,https://www.royalroad.com/profile/160055,https://www.royalroad.com/private/send/160055,https://www.royalroad.com/fiction/31618/the-story-of-leonhardt-the-usurper,4,145,399,11,JUNE112020,15 Jun 2020 13:52:32 GMT,
The Night Sorceresses,Violinprincess,,33031,https://www.royalroad.com/profile/96531,https://www.royalroad.com/private/send/96531,https://www.royalroad.com/fiction/33031/the-night-sorceresses,4,135,165,6,JUNE112020,15 Jun 2020 13:52:32 GMT,
Order of Fantasy,2Bx_sheep,,32309,https://www.royalroad.com/profile/164523,https://www.royalroad.com/private/send/164523,https://www.royalroad.com/fiction/32309/order-of-fantasy,4,119,1443,28,JUNE102020,15 Jun 2020 13:52:32 GMT,
Corruption of the Aether,Zabese,,31169,https://www.royalroad.com/profile/130960,https://www.royalroad.com/private/send/130960,https://www.royalroad.com/fiction/31169/corruption-of-the-aether,4,103,570,8,JUNE132020,15 Jun 2020 13:52:32 GMT,
Mutagenesis Phase One Dystopia,Adryan Bepe,,32653,https://www.royalroad.com/profile/161795,https://www.royalroad.com/private/send/161795,https://www.royalroad.com/fiction/32653/mutagenesis-phase-one-dystopia,4,99,584,9,JUNE132020,15 Jun 2020 13:52:32 GMT,
The Philosopher Queen,panmodality,,32347,https://www.royalroad.com/profile/165036,https://www.royalroad.com/private/send/165036,https://www.royalroad.com/fiction/32347/the-philosopher-queen,4,90,496,9,JUNE122020,15 Jun 2020 13:52:32 GMT,
Making a difference,Kerma B,,32456,https://www.royalroad.com/profile/163443,https://www.royalroad.com/private/send/163443,https://www.royalroad.com/fiction/32456/making-a-difference,4,78,700,9,JUNE102020,15 Jun 2020 13:52:32 GMT,
SYNCH : the contract formation,coeur2panda,,32105,https://www.royalroad.com/profile/163259,https://www.royalroad.com/private/send/163259,https://www.royalroad.com/fiction/32105/synch-the-contract-formation,4,69,2633,30,MAY162020,15 Jun 2020 13:52:32 GMT,
Sisters of Rail,Crash Snowdon,,32974,https://www.royalroad.com/profile/168742,https://www.royalroad.com/private/send/168742,https://www.royalroad.com/fiction/32974/sisters-of-rail,4,64,273,7,JUNE132020,15 Jun 2020 13:52:32 GMT,
Two Worlds. One Hero,OsirisGeb,,32581,https://www.royalroad.com/profile/166388,https://www.royalroad.com/private/send/166388,https://www.royalroad.com/fiction/32581/two-worlds-one-hero,4,48,593,9,MAY192020,15 Jun 2020 13:52:32 GMT,
The Vermilion Bloodline,TheAncientEdge,,28747,https://www.royalroad.com/profile/144410,https://www.royalroad.com/private/send/144410,https://www.royalroad.com/fiction/28747/the-vermilion-bloodline,4,46,317,5,JUNE112020,15 Jun 2020 13:52:32 GMT,
Divine Limitless System,Roasted_Dumpling,,32588,https://www.royalroad.com/profile/166422,https://www.royalroad.com/private/send/166422,https://www.royalroad.com/fiction/32588/divine-limitless-system,4,43,420,7,MAY182020,15 Jun 2020 13:52:32 GMT,
Honestly I'm A Good Vampire,Night In Gale,,33303,https://www.royalroad.com/profile/168756,https://www.royalroad.com/private/send/168756,https://www.royalroad.com/fiction/33303/honestly-im-a-good-vampire,4,31,135,3,JUNE142020,15 Jun 2020 13:52:32 GMT,
Art of Mortality,DFAZ25,,31338,https://www.royalroad.com/profile/158973,https://www.royalroad.com/private/send/158973,https://www.royalroad.com/fiction/31338/art-of-mortality,4,26,379,9,JUNE072020,15 Jun 2020 13:52:32 GMT,
Blue Blood,DarkDamian,,32534,https://www.royalroad.com/profile/60345,https://www.royalroad.com/private/send/60345,https://www.royalroad.com/fiction/32534/blue-blood,4,26,372,5,JUNE112020,15 Jun 2020 13:52:32 GMT,
Surviving among the Supernatural,Salad_Addressing,,33271,https://www.royalroad.com/profile/151992,https://www.royalroad.com/private/send/151992,https://www.royalroad.com/fiction/33271/surviving-among-the-supernatural,4,24,117,4,JUNE132020,15 Jun 2020 13:52:32 GMT,
Altered Realms: Adventurers (Novella Series),Branden R,,31444,https://www.royalroad.com/profile/117202,https://www.royalroad.com/private/send/117202,https://www.royalroad.com/fiction/31444/altered-realms-adventurers-novella-series,4,20,94,2,MAY162020,15 Jun 2020 13:52:32 GMT,
The Other World,Lucas Alves Serjento,,33001,https://www.royalroad.com/profile/168850,https://www.royalroad.com/private/send/168850,https://www.royalroad.com/fiction/33001/the-other-world,5,68,395,7,JUNE132020,15 Jun 2020 13:52:32 GMT,
SCION OF EVIL,Punya Pradhan,,32851,https://www.royalroad.com/profile/168022,https://www.royalroad.com/private/send/168022,https://www.royalroad.com/fiction/32851/scion-of-evil,5,68,510,12,JUNE132020,15 Jun 2020 13:52:32 GMT,
A Flower underneath a Willow,Suyaris,,32102,https://www.royalroad.com/profile/87140,https://www.royalroad.com/private/send/87140,https://www.royalroad.com/fiction/32102/a-flower-underneath-a-willow,5,50,275,5,MAY122020,15 Jun 2020 13:52:32 GMT,
Mecchen House,MajorKerina,,33284,https://www.royalroad.com/profile/170092,https://www.royalroad.com/private/send/170092,https://www.royalroad.com/fiction/33284/mecchen-house,5,46,265,5,JUNE132020,15 Jun 2020 13:52:32 GMT,
Dead Men [Marvel/Other?],LackOfUpdates,,32298,https://www.royalroad.com/profile/52397,https://www.royalroad.com/private/send/52397,https://www.royalroad.com/fiction/32298/dead-men-marvelother,5,35,429,5,JUNE132020,15 Jun 2020 13:52:32 GMT,
War Act I: Factory of Heroes,Khoola,,33115,https://www.royalroad.com/profile/169451,https://www.royalroad.com/private/send/169451,https://www.royalroad.com/fiction/33115/war-act-i-factory-of-heroes,5,29,637,9,JUNE102020,15 Jun 2020 13:52:32 GMT,
Rein's Reign,Blu,,32426,https://www.royalroad.com/profile/165302,https://www.royalroad.com/private/send/165302,https://www.royalroad.com/fiction/32426/reins-reign,5,17,177,4,MAY202020,15 Jun 2020 13:52:32 GMT,
Underworld Library Of Tinia,Joshua Peralta,,31735,https://www.royalroad.com/profile/136835,https://www.royalroad.com/private/send/136835,https://www.royalroad.com/fiction/31735/underworld-library-of-tinia,5,16,195,4,MAY112020,15 Jun 2020 13:52:32 GMT,
ORIGIN - ASZRAD ONLINE: BOOK ONE,Hadrimdell,,31454,https://www.royalroad.com/profile/84523,https://www.royalroad.com/private/send/84523,https://www.royalroad.com/fiction/31454/origin-aszrad-online-book-one,5,13,318,4,JUNE112020,15 Jun 2020 13:52:32 GMT,
Rage,S Lecuyer,,28966,https://www.royalroad.com/profile/143403,https://www.royalroad.com/private/send/143403,https://www.royalroad.com/fiction/28966/rage,5,13,237,2,MAY302020,15 Jun 2020 13:52:32 GMT,
Remnant of The Past,Reidth Fox,,32329,https://www.royalroad.com/profile/125874,https://www.royalroad.com/private/send/125874,https://www.royalroad.com/fiction/32329/remnant-of-the-past,5,12,209,4,MAY292020,15 Jun 2020 13:52:32 GMT,
Spiritless,Asviloka,,33049,https://www.royalroad.com/profile/108594,https://www.royalroad.com/private/send/108594,https://www.royalroad.com/fiction/33049/spiritless,5,9,44,1,JUNE042020,15 Jun 2020 13:52:32 GMT,
Jadyssia: Gateway to Another World,Azarynn,,33180,https://www.royalroad.com/profile/136946,https://www.royalroad.com/private/send/136946,https://www.royalroad.com/fiction/33180/jadyssia-gateway-to-another-world,5,9,106,2,JUNE092020,15 Jun 2020 13:52:32 GMT,
The Dragon Rider's Dragon,BrainPain,,33209,https://www.royalroad.com/profile/168205,https://www.royalroad.com/private/send/168205,https://www.royalroad.com/fiction/33209/the-dragon-riders-dragon,5,7,79,1,JUNE102020,15 Jun 2020 13:52:32 GMT,
Clueless grandmaster,Photemy,,32358,https://www.royalroad.com/profile/135922,https://www.royalroad.com/private/send/135922,https://www.royalroad.com/fiction/32358/clueless-grandmaster,5,5,75,1,MAY092020,15 Jun 2020 13:52:32 GMT,
Dig a Little Deeper,Astiar,,33185,https://www.royalroad.com/profile/150980,https://www.royalroad.com/private/send/150980,https://www.royalroad.com/fiction/33185/dig-a-little-deeper,5,3,58,1,JUNE092020,15 Jun 2020 13:52:32 GMT,
The Undead Kingdom Rises,Unholy_Student,,32787,https://www.royalroad.com/profile/136816,https://www.royalroad.com/private/send/136816,https://www.royalroad.com/fiction/32787/the-undead-kingdom-rises,5,2,112,2,MAY272020,15 Jun 2020 13:52:32 GMT,
Life of a hound,STORY FORGE,,32418,https://www.royalroad.com/profile/165309,https://www.royalroad.com/private/send/165309,https://www.royalroad.com/fiction/32418/life-of-a-hound,5,0,38,1,MAY112020,15 Jun 2020 13:52:32 GMT,
A Wheel Inside a Wheel,javert,,30543,https://www.royalroad.com/profile/92733,https://www.royalroad.com/private/send/92733,https://www.royalroad.com/fiction/30543/a-wheel-inside-a-wheel,4,389,1126,18,JUNE102020,15 Jun 2020 13:52:32 GMT,
Savage,Buschkopf,,31295,https://www.royalroad.com/profile/94911,https://www.royalroad.com/private/send/94911,https://www.royalroad.com/fiction/31295/savage,4,331,1216,17,JUNE022020,15 Jun 2020 13:52:32 GMT,
The Telvanni Girl,FoxWyrd,,30632,https://www.royalroad.com/profile/129231,https://www.royalroad.com/private/send/129231,https://www.royalroad.com/fiction/30632/the-telvanni-girl,6,79,1660,20,JUNE132020,15 Jun 2020 13:52:32 GMT,
I Don't Wanna Live My Second Life,ValeriEXD,,31996,https://www.royalroad.com/profile/125585,https://www.royalroad.com/private/send/125585,https://www.royalroad.com/fiction/31996/i-dont-wanna-live-my-second-life,6,58,499,6,MAY182020,15 Jun 2020 13:52:32 GMT,
Born of Hate: Spawn of Hatred,SireSwag,,32571,https://www.royalroad.com/profile/166194,https://www.royalroad.com/private/send/166194,https://www.royalroad.com/fiction/32571/born-of-hate-spawn-of-hatred,6,48,254,4,MAY222020,15 Jun 2020 13:52:32 GMT,
LOKI,Muscle_Wizard,,32533,https://www.royalroad.com/profile/68140,https://www.royalroad.com/private/send/68140,https://www.royalroad.com/fiction/32533/loki,6,29,126,2,JUNE052020,15 Jun 2020 13:52:32 GMT,
Patchwork,Xaozal,,32545,https://www.royalroad.com/profile/85673,https://www.royalroad.com/private/send/85673,https://www.royalroad.com/fiction/32545/patchwork,6,21,123,2,MAY182020,15 Jun 2020 13:52:32 GMT,
Trapped in the Mirrored World,Zachariah Taylor,,31477,https://www.royalroad.com/profile/159335,https://www.royalroad.com/private/send/159335,https://www.royalroad.com/fiction/31477/trapped-in-the-mirrored-world,6,20,105,3,JUNE092020,15 Jun 2020 13:52:32 GMT,
Every Time I Sleep I Die,Clarkemedina,,32626,https://www.royalroad.com/profile/165192,https://www.royalroad.com/private/send/165192,https://www.royalroad.com/fiction/32626/every-time-i-sleep-i-die,6,18,137,4,JUNE122020,15 Jun 2020 13:52:32 GMT,
Jormugandr's calamity,Midir,,33258,https://www.royalroad.com/profile/169552,https://www.royalroad.com/private/send/169552,https://www.royalroad.com/fiction/33258/jormugandrs-calamity,6,16,492,5,JUNE132020,15 Jun 2020 13:52:32 GMT,
Lignum Vitae,TeaBaggins,,32564,https://www.royalroad.com/profile/28795,https://www.royalroad.com/private/send/28795,https://www.royalroad.com/fiction/32564/lignum-vitae,6,15,64,2,MAY302020,15 Jun 2020 13:52:32 GMT,
The First System,EntityInfinite,,33143,https://www.royalroad.com/profile/163111,https://www.royalroad.com/private/send/163111,https://www.royalroad.com/fiction/33143/the-first-system,6,6,204,3,JUNE102020,15 Jun 2020 13:52:32 GMT,
The Genius From The Galactic Empire Reincarnated Into Space War Era!,DateAlive,,32683,https://www.royalroad.com/profile/75453,https://www.royalroad.com/private/send/75453,https://www.royalroad.com/fiction/32683/the-genius-from-the-galactic-empire-reincarnated,6,1,51,1,MAY212020,15 Jun 2020 13:52:32 GMT,
The Courts Divided,KellInkston,,32109,https://www.royalroad.com/profile/62633,https://www.royalroad.com/private/send/62633,https://www.royalroad.com/fiction/32109/the-courts-divided,5,362,2240,38,JUNE082020,15 Jun 2020 13:52:32 GMT,
Ruins A.G.A. 2nd Novel in the Ruinsaga series,Nova Girl 93,,29877,https://www.royalroad.com/profile/113129,https://www.royalroad.com/private/send/113129,https://www.royalroad.com/fiction/29877/ruins-aga-2nd-novel-in-the-ruinsaga-series,5,138,1312,20,JUNE072020,15 Jun 2020 13:52:32 GMT,
The Awakener: War of the Three Kingdoms,CL Dennis,,30805,https://www.royalroad.com/profile/156292,https://www.royalroad.com/private/send/156292,https://www.royalroad.com/fiction/30805/the-awakener-war-of-the-three-kingdoms,5,121,553,10,MAY152020,15 Jun 2020 13:52:32 GMT,
Divine Macabre: The Philosopher,Clariosis,,32217,https://www.royalroad.com/profile/163923,https://www.royalroad.com/private/send/163923,https://www.royalroad.com/fiction/32217/divine-macabre-the-philosopher,5,95,1185,19,JUNE122020,15 Jun 2020 13:52:32 GMT,
Why Can't I Pick Up Girls?,basicbaka,,30517,https://www.royalroad.com/profile/129193,https://www.royalroad.com/private/send/129193,https://www.royalroad.com/fiction/30517/why-cant-i-pick-up-girls,5,93,1542,11,MAY152020,15 Jun 2020 13:52:32 GMT,
Hero's Tale: A Tragedy,TheFallenTemplar,,31209,https://www.royalroad.com/profile/96091,https://www.royalroad.com/private/send/96091,https://www.royalroad.com/fiction/31209/heros-tale-a-tragedy,5,75,640,10,MAY222020,15 Jun 2020 13:52:32 GMT,
Incarnation of Ice and Fire,BlackSilverKing,,32826,https://www.royalroad.com/profile/167742,https://www.royalroad.com/private/send/167742,https://www.royalroad.com/fiction/32826/incarnation-of-ice-and-fire,5,73,276,3,JUNE072020,15 Jun 2020 13:52:32 GMT,
Writtertale(Undertale au),,,33324,,,https://www.royalroad.com/fiction/33324/writtertaleundertale-au,0,0,11,1,JUNE142020,15 Jun 2020 13:52:32 GMT,
Becoming Legend Companion PokeDex,,,33308,,,https://www.royalroad.com/fiction/33308/becoming-legend-companion-pokedex,0,0,13,1,JUNE142020,15 Jun 2020 13:52:32 GMT,
Division 777,,,33338,,,https://www.royalroad.com/fiction/33338/division-777,0,0,18,1,JUNE152020,15 Jun 2020 13:53:08 GMT,
swords of souls,,,33331,,,https://www.royalroad.com/fiction/33331/swords-of-souls,0,0,6,1,JUNE152020,15 Jun 2020 13:52:32 GMT,
Ironclad,,,33329,,,https://www.royalroad.com/fiction/33329/ironclad,0,1,5,1,JUNE152020,15 Jun 2020 13:53:18 GMT,
Cyber Samurai,,,33343,,,https://www.royalroad.com/fiction/33343/cyber-samurai,0,2,23,1,JUNE152020,15 Jun 2020 13:52:32 GMT,
Screen,,,33332,,,https://www.royalroad.com/fiction/33332/screen,0,3,7,1,JUNE152020,15 Jun 2020 13:52:32 GMT,
Neon,,,33327,,,https://www.royalroad.com/fiction/33327/neon,0,5,7,1,JUNE152020,15 Jun 2020 13:52:32 GMT,
Twilight: Romance of 5 Empires,,,33342,,,https://www.royalroad.com/fiction/33342/twilight-romance-of-5-empires,0,5,41,3,JUNE152020,15 Jun 2020 13:52:32 GMT,
Phantasma,,,33325,,,https://www.royalroad.com/fiction/33325/phantasma,0,6,32,1,JUNE142020,15 Jun 2020 13:52:32 GMT,
My Psychotic Ghost Girlfriend 3E,,,33336,,,https://www.royalroad.com/fiction/33336/my-psychotic-ghost-girlfriend-3e,0,8,47,2,JUNE152020,15 Jun 2020 13:52:32 GMT,
BOOK 5: THE RETURN OF ASMODEUS -- (a Perth's Accidental Superheroes series),,,33349,,,https://www.royalroad.com/fiction/33349/book-5-the-return-of-asmodeus----a-perths-accidental,0,7,6,1,JUNE152020,15 Jun 2020 13:52:32 GMT,
